timestamp;user;state;row;line_content;error
2025-11-11 10:45:35;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:45:35;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:47:09;admin;login;0;user logged in;
2025-11-11 10:47:09;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:47:09;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:47:09;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:47:09;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:47:14;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 10:47:14;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:47:19;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
2025-11-11 10:47:19;admin;screen;0;[SETTINGS] Serial saved;
2025-11-11 10:51:51;admin;login;0;user logged in;
2025-11-11 10:51:51;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:51:51;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:51:51;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:51:51;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:52:59;admin;login;0;user logged in;
2025-11-11 10:52:59;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:52:59;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:52:59;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:52:59;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:53:14;admin;login;0;user logged in;
2025-11-11 10:53:14;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:53:14;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:53:14;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:53:14;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:54:34;admin;login;0;user logged in;
2025-11-11 10:54:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:54:34;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:54:34;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:54:34;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:57:32;admin;login;0;user logged in;
2025-11-11 10:57:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:57:32;admin;screen;0;"[CSV] Loaded 111 rows (delimiter=';')";
2025-11-11 10:57:32;admin;data stream loaded;0;CSV loaded: C:/Users/Logisztika/Documents/bigtest.log.csv;
2025-11-11 10:57:32;admin;screen;0;[RESUME] Highlight row 14, next to send: row 14;
2025-11-11 10:57:47;admin;settings saved;0;"serial_port: COM1 -> COM1; baud: 9600 -> 9600; parity: N -> N; stopbits: 1 -> 1; pattern: test -> test";
